确诊/出院,公开报道时间,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,消息来源,来源链接1,来源链接2,来源链接3
1月23日,1月24日,湖北,荆门市,7,0,0,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5621399,,
1月23日,1月24日,湖北,宜昌市,1,0,1,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5621399,,
1月23日,1月24日,湖北,荆州市,2,0,0,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5621399,,
1月23日,1月24日,湖北,孝感市,22,0,0,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5621399,,
1月23日,1月24日,湖北,仙桃市,2,0,0,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5621399,,
1月23日,1月24日,湖北,十堰市,1,0,0,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5621399,,
1月23日,1月24日,湖北,武汉市,70,0,6,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5621399,,
1月23日,1月24日,安徽,安庆市,1,0,0,安徽卫健委,http://wjw.ah.gov.cn/news_details_53939.html,,
1月23日,1月24日,安徽,池州市,1,0,0,安徽卫健委,http://wjw.ah.gov.cn/news_details_53939.html,,
1月23日,1月24日,安徽,蚌埠市,1,0,0,安徽卫健委,http://wjw.ah.gov.cn/news_details_53939.html,,
1月23日,1月24日,安徽,合肥市,1,0,0,安徽卫健委,http://wjw.ah.gov.cn/news_details_53939.html,,
1月23日,1月24日,安徽,六安市,1,0,0,安徽卫健委,http://wjw.ah.gov.cn/news_details_53939.html,,
1月23日,1月24日,安徽,阜阳市,1,0,0,安徽卫健委,http://wjw.ah.gov.cn/news_details_53939.html,,
1月23日,1月24日,浙江,嘉兴市,3,0,0,浙江卫健委,http://www.zjwjw.gov.cn/art/2020/1/24/art_1202101_41855167.html,,
1月23日,1月24日,浙江,衢州市,1,0,0,浙江卫健委,http://www.zjwjw.gov.cn/art/2020/1/24/art_1202101_41855167.html,,
1月23日,1月24日,浙江,台州市,12,0,0,浙江卫健委,http://www.zjwjw.gov.cn/art/2020/1/24/art_1202101_41855167.html,,
1月23日,1月24日,重庆,大渡口区,1,0,0,重庆卫健委,https://m.bjnews.com.cn/detail/157982992715936.html,,
1月23日,1月24日,重庆,九龙坡区,2,0,0,重庆卫健委,https://m.bjnews.com.cn/detail/157982992715936.html,,
1月23日,1月24日,重庆,渝北区,2,0,0,重庆卫健委,https://m.bjnews.com.cn/detail/157982992715936.html,,
1月23日,1月24日,重庆,开州区,2,0,0,重庆卫健委,https://m.bjnews.com.cn/detail/157982992715936.html,,
1月23日,1月24日,重庆,忠县,1,0,0,重庆卫健委,https://m.bjnews.com.cn/detail/157982992715936.html,,
1月23日,1月24日,重庆,云阳县,1,0,0,重庆卫健委,https://m.bjnews.com.cn/detail/157982992715936.html,,
1月23日,1月24日,重庆,奉节县,1,0,0,重庆卫健委,https://m.bjnews.com.cn/detail/157982992715936.html,,
1月23日,1月24日,重庆,巫溪县,1,0,0,重庆卫健委,https://m.bjnews.com.cn/detail/157982992715936.html,,
1月23日,1月24日,重庆,秀山县,1,0,0,重庆卫健委,https://m.bjnews.com.cn/detail/157982992715936.html,,
1月23日,1月24日,重庆,两江新区,1,0,0,重庆卫健委,https://m.bjnews.com.cn/detail/157982992715936.html,,
1月23日,1月24日,重庆,巫山县,1,0,0,重庆卫健委,https://m.bjnews.com.cn/detail/157982992715936.html,,
1月23日,1月24日,重庆,万州区,1,0,0,重庆卫健委,https://m.bjnews.com.cn/detail/157982992715936.html,,
1月23日,1月24日,重庆,长寿区,2,0,0,重庆卫健委,https://m.bjnews.com.cn/detail/157982992715936.html,,
1月23日,1月24日,重庆,垫江县,1,0,0,重庆卫健委,https://m.bjnews.com.cn/detail/157982992715936.html,,
1月23日,1月24日,河南,周口市,1,0,0,河南卫健委,http://www.hnwsjsw.gov.cn/contents/854/47966.shtml,,
1月23日,1月24日,河南,信阳市,1,0,0,河南卫健委,http://www.hnwsjsw.gov.cn/contents/854/47966.shtml,,
1月23日,1月24日,河南,郑州市,1,0,0,河南卫健委,http://www.hnwsjsw.gov.cn/contents/854/47966.shtml,,
1月23日,1月24日,河南,郑州市,1,0,0,河南卫健委,http://www.hnwsjsw.gov.cn/contents/854/47966.shtml,,
1月23日,1月24日,吉林,吉林市,1,0,0,吉林卫健委,http://wsjkw.jl.gov.cn/xwzx/xwfb/202001/t20200124_6654455.html,,
1月23日,1月24日,吉林,松原市,1,0,0,吉林卫健委,http://wsjkw.jl.gov.cn/xwzx/xwfb/202001/t20200124_6654455.html,,
1月23日,1月24日,四川,成都市,3,0,0,四川卫健委,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/1/24/55d7916014864e6a81c0166ad8d9edfa.shtml,,
1月24日,1月24日,四川,广安市,1,0,0,四川卫健委,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/1/24/55d7916014864e6a81c0166ad8d9edfa.shtml,,
1月24日,1月24日,四川,德阳市,1,0,0,四川卫健委,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/1/24/55d7916014864e6a81c0166ad8d9edfa.shtml,,
1月24日,1月24日,四川,遂宁市,1,0,0,四川卫健委,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/1/24/55d7916014864e6a81c0166ad8d9edfa.shtml,,
1月24日,1月24日,四川,雅安市,1,0,0,四川卫健委,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/1/24/55d7916014864e6a81c0166ad8d9edfa.shtml,,
1月23日,1月24日,山东,潍坊市,1,0,0,山东卫健委,http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511694.html,,
1月23日,1月24日,山东,日照市,1,0,0,山东卫健委,http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511694.html,,
1月23日,1月24日,山东,威海市,1,0,0,山东卫健委,http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511694.html,,
1月23日,1月24日,江苏,南京市,1,0,0,江苏卫健委,https://c.m.163.com/news/a/F3L7NEU900019K82.html?spss=newsapp,,
1月23日,1月24日,江苏,苏州市,1,0,0,江苏卫健委,https://c.m.163.com/news/a/F3L7NEU900019K82.html?spss=newsapp,,
1月23日,1月24日,江苏,无锡市,1,0,0,江苏卫健委,https://c.m.163.com/news/a/F3L7NEU900019K82.html?spss=newsapp,,
1月23日,1月24日,江苏,南通市,1,0,0,江苏卫健委,https://c.m.163.com/news/a/F3L7NEU900019K82.html?spss=newsapp,,
1月23日,1月24日,海南,海口市,2,0,0,海南卫健委,http://news.163.com/20/0124/10/F3L9QFPR0001899O.html,,
1月23日,1月24日,海南,三亚市,1,0,0,海南卫健委,http://news.163.com/20/0124/10/F3L9QFPR0001899O.html,,
1月23日,1月24日,海南,万宁市,1,0,0,海南卫健委,http://news.163.com/20/0124/10/F3L9QFPR0001899O.html,,
1月23日,1月24日,湖南,岳阳市,3,0,0,湖南卫健委,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200124_11164133.html,,
1月23日,1月24日,湖南,娄底市,3,0,0,湖南卫健委,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200124_11164133.html,,
1月23日,1月24日,湖南,永州市,3,0,0,湖南卫健委,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200124_11164133.html,,
1月23日,1月24日,湖南,长沙市,4,0,0,湖南卫健委,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200124_11164133.html,,
1月23日,1月24日,湖南,株洲市,1,0,0,湖南卫健委,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200124_11164133.html,,
1月23日,1月24日,湖南,湘潭市,1,0,0,湖南卫健委,http://wjw.hunan.gov.cn/wjw/xxgk/gzdt/zyxw_1/202001/t20200124_11164133.html,,
1月23日,1月24日,辽宁,朝阳市,1,0,0,辽宁卫健委,http://m.lnrbxmt.com/100004.html?from=timeline&isappinstalled=0,,
1月23日,1月24日,内蒙古,呼伦贝尔市,1,0,0,内蒙古卫健委,https://www.thepaper.cn/newsDetail_forward_5621564,,
1月24日,1月24日,天津,天津市,1,0,0,天津卫健委,https://m.thepaper.cn/newsDetail_forward_5621688,,
1月24日,1月24日,山东,济南市,2,0,0,山东卫健委,http://sd.people.com.cn/n2/2020/0124/c166192-33742984.html,,
1月24日,1月24日,山东,烟台市,2,0,0,山东卫健委,http://sd.people.com.cn/n2/2020/0124/c166192-33742984.html,,
1月24日,1月24日,山东,济宁市,1,0,0,山东卫健委,http://sd.people.com.cn/n2/2020/0124/c166192-33742984.html,,
1月24日,1月24日,山东,青岛市,1,0,0,山东卫健委,http://sd.people.com.cn/n2/2020/0124/c166192-33742984.html,,
1月24日,1月24日,福建,福州市,2,0,0,福建卫健委,https://wap.peopleapp.com/article/5072586/4967042,,
1月24日,1月24日,福建,厦门市,2,0,0,福建卫健委,https://wap.peopleapp.com/article/5072586/4967042,,
1月24日,1月24日,北京,大兴区,0,1,0,人民日报,https://m.jiemian.com/article/3909642.html,,
1月24日,1月24日,韩国,,1,0,0,中新网,http://www.qzcns.com/qznews/2020/0124/595764.html,,
1月24日,1月24日,北京,西城区,1,0,0,北京卫健委,https://m.bjnews.com.cn/detail/157984802314241.html,,
1月24日,1月24日,北京,外地来京,2,0,0,北京卫健委,https://m.bjnews.com.cn/detail/157984802314241.html,,
1月24日,1月24日,福建,福州市,1,0,0,福州市卫健委,http://news.fznews.com.cn/dsxw/20200124/5e2a9aa416ef2.shtml,,
1月23日,1月24日,宁夏,中卫市,1,0,0,宁夏卫健委,http://nx.people.com.cn/BIG5/n2/2020/0124/c192493-33743162.html,,
1月24日,1月24日,新加坡,,2,0,0,新加坡卫生部,https://m.nbd.com.cn/articles/2020-01-24/1402678.html,,
1月24日,1月24日,天津,天津市,1,0,0,天津卫建委,http://wsjk.tj.gov.cn/art/2020/1/24/art_14_70149.html,,
1月24日,1月24日,陕西,安康市,1,0,0,陕西卫健委,http://sxwjw.shaanxi.gov.cn/art/2020/1/24/art_9_67387.html,,
1月24日,1月24日,陕西,延安市,1,0,0,陕西卫健委,http://sxwjw.shaanxi.gov.cn/art/2020/1/24/art_9_67387.html,,
1月24日,1月24日,北京,朝阳区,2,0,0,北京卫健委,https://wap.peopleapp.com/article/5073440/4967982,,
1月24日,1月24日,北京,海淀区,1,0,0,北京卫健委,https://wap.peopleapp.com/article/5073440/4967982,,
1月24日,1月24日,北京,昌平区,1,0,0,北京卫健委,https://wap.peopleapp.com/article/5073440/4967982,,
1月24日,1月24日,北京,外地来京,1,0,0,北京卫健委,https://wap.peopleapp.com/article/5073440/4967982,,
1月24日,1月24日,上海,外地来沪,0,1,0,上海卫健委,https://m.thepaper.cn/newsDetail_forward_5625056?from=timeline&isappinstalled=0,,
1月24日,1月24日,台湾,,2,0,0,台湾“疾病管制署”,https://c.m.163.com/news/a/F3MBQB710001899O.html?spss=newsapp,,
1月24日,1月24日,日本,,1,0,0,日本厚生劳动省,https://www.thepaper.cn/newsDetail_forward_5621277,,
1月24日,1月24日,泰国,,1,0,0,泰国卫生部,https://www.thepaper.cn/newsDetail_forward_5624293,,
1月24日,1月24日,贵州,铜仁市,1,0,0,贵州省卫健委,https://c.m.163.com/news/a/F3MBP2CD00019K82.html?spss=wap_refluxdl_2018&spssid=e01e9012c4ee3b388ae3a03d6a5076da&spsw=1&isFromH5Share=article,,
1月24日,1月24日,天津,天津市,1,0,0,人民日报,http://news.sina.com.cn/c/2020-01-24/doc-iihnzahk6182950.shtml,,
1月24日,1月24日,北京,海淀区,2,0,0,北京卫健委,https://tech.sina.com.cn/roll/2020-01-24/doc-iihnzahk6179966.shtml,,
1月24日,1月24日,云南,昆明市,1,0,0,云南卫健委,https://m.weibo.cn/2803301701/4464403249912789,,
1月24日,1月24日,云南,西双版纳州,1,0,0,云南卫健委,https://m.weibo.cn/2803301701/4464403249912789,,
1月24日,1月24日,云南,丽江市,1,0,0,云南卫健委,https://m.weibo.cn/2803301701/4464403249912789,,
1月24日,1月24日,尼泊尔,,1,0,0,央视,https://weibointl.api.weibo.cn/share/115803138.html?weibo_id=4464411647502209,,
1月24日,1月24日,美国,,1,0,0,央视,https://weibointl.api.weibo.cn/share/115804044.html?weibo_id=4464406257316612,,
1月24日,1月24日,广西,桂林市,4,0,0,广西卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6623453296830325034%22%7D,,
1月24日,1月24日,广西,柳州市,1,0,0,广西卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6623453296830325034%22%7D,,
1月24日,1月24日,广西,河池市,2,0,0,广西卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6623453296830325034%22%7D,https://m.weibo.cn/status/4464583193945626?,
1月24日,1月24日,广西,防城港市,2,0,0,广西卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6623453296830325034%22%7D,,
1月24日,1月24日,广西,玉林市,1,0,0,广西卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6623453296830325034%22%7D,,
1月24日,1月24日,江西,抚州市,3,0,0,江西卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6623453296830325034%22%7D,,
1月24日,1月24日,江西,赣州市,2,0,0,江西卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6623453296830325034%22%7D,,
1月24日,1月24日,江西,上饶市,2,0,0,江西卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6623453296830325034%22%7D,,
1月24日,1月24日,江西,南昌市,1,0,0,江西卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6623453296830325034%22%7D,,
1月24日,1月24日,江西,九江市,1,0,0,江西卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6623453296830325034%22%7D,,
1月24日,1月24日,江西,景德镇市,1,0,0,江西卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6623453296830325034%22%7D,,
1月24日,1月24日,江西,宜春市,1,0,0,江西卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6623453296830325034%22%7D,,
1月24日,1月24日,香港,,3,0,0,香港卫生署,https://www.chp.gov.hk/files/pdf/enhanced_sur_pneumonia_wuhan_chi.pdf,,
1月23日,1月24日,湖北,武汉市,0,3,0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200124_2014626.shtml,,
1月23日,1月24日,日本,,0,1,0,新京报,http://3g.163.com/news/article/F3M3INBM0001899O.html,,
1月22日,1月23日,江苏,苏州市,1,0,0,国家卫建委,https://wap.peopleapp.com/article/5068314/4962701,,
1月23日,1月23日,黑龙江,牡丹江市,1,0,0,新京报,https://weibointl.api.weibo.cn/share/114884188.html?weibo_id=4463697281849103,,
1月22日,1月23日,广西,北海市,2,0,0,央视,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtirN4tDosOvaA6j2UZyrnG200123&fromapp=cctvnews&version=803&version=803&allow_comment=1,,
1月22日,1月23日,广西,柳州市,1,0,0,央视,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtirN4tDosOvaA6j2UZyrnG200123&fromapp=cctvnews&version=803&version=803&allow_comment=1,,
1月22日,1月23日,上海,上海市,7,0,0,上海卫健委,http://wsjkw.sh.gov.cn/xwfb/20200123/1b05f22403e741fda34cd49ee430520f.html,,
1月22日,1月23日,四川,成都市,2,0,0,健康四川,https://static.cdsb.com/micropub/Articles/202001/5f9dedbae0e51d1199071b851ec5d415.html?fromUdid=CAFF13A7-FEAC-4B72-AE2D-497A40CC5C91,,
1月22日,1月23日,四川,达州市,1,0,0,健康四川,https://static.cdsb.com/micropub/Articles/202001/5f9dedbae0e51d1199071b851ec5d415.html?fromUdid=CAFF13A7-FEAC-4B72-AE2D-497A40CC5C91,,
1月23日,1月23日,澳门,澳门,1,0,0,央视,https://baijiahao.baidu.com/s?id=1656484101606586033&wfr=spider&for=pc,,
1月22日,1月23日,山东,青岛市,2,0,0,山东卫健委,http://www.bjnews.com.cn/news/2020/01/23/678274.html,,
1月22日,1月23日,山东,临沂市,2,0,0,山东卫健委,http://www.bjnews.com.cn/news/2020/01/23/678274.html,,
1月22日,1月23日,广东,中山市,1,0,0,广东卫计委,https://static.cdsb.com/micropub/Articles/202001/95b60a06036a5aadf2d60f913e7cd296.html?fromUdid=CAFF13A7-FEAC-4B72-AE2D-497A40CC5C91,,
1月22日,1月23日,广东,肇庆市,1,0,0,广东卫计委,https://static.cdsb.com/micropub/Articles/202001/95b60a06036a5aadf2d60f913e7cd296.html?fromUdid=CAFF13A7-FEAC-4B72-AE2D-497A40CC5C91,,
1月22日,1月23日,广东,广州市,3,0,0,广东卫计委,https://static.cdsb.com/micropub/Articles/202001/95b60a06036a5aadf2d60f913e7cd296.html?fromUdid=CAFF13A7-FEAC-4B72-AE2D-497A40CC5C91,,
1月22日,1月23日,广东,深圳市,1,0,0,广东卫计委,https://static.cdsb.com/micropub/Articles/202001/95b60a06036a5aadf2d60f913e7cd296.html?fromUdid=CAFF13A7-FEAC-4B72-AE2D-497A40CC5C91,,
1月23日,1月23日,吉林,长春市,1,0,0,吉林卫健委,http://www.xinhuanet.com/politics/2020-01/23/c_1125497780.htm,,
1月23日,1月23日,福建,厦门市,1,0,0,福建卫健委,http://www.nbd.com.cn/articles/2020-01-23/1402400.html,,
1月23日,1月23日,福建,泉州市,1,0,0,福建卫健委,http://www.nbd.com.cn/articles/2020-01-23/1402400.html,,
1月23日,1月23日,福建,宁德市,1,0,0,福建卫健委,http://www.nbd.com.cn/articles/2020-01-23/1402400.html,,
1月23日,1月23日,湖南,长沙市,3,0,0,央视,https://baijiahao.baidu.com/s?id=1656488858296147799&wfr=spider&for=pc,,
1月23日,1月23日,湖南,永州市,1,0,0,央视,https://baijiahao.baidu.com/s?id=1656488858296147799&wfr=spider&for=pc,,
1月23日,1月23日,湖南,郴州市,1,0,0,央视,https://baijiahao.baidu.com/s?id=1656488858296147799&wfr=spider&for=pc,,
1月23日,1月23日,辽宁,沈阳市,1,0,0,辽宁卫健委,http://wsjk.ln.gov.cn/wst_wsjskx/202001/t20200123_3728801.html,,
1月23日,1月23日,内蒙古,呼伦贝尔市,0,0,0,内蒙古卫健委,http://wjw.nmg.gov.cn/doc/2020/01/23/284985.shtml,,
1月22日,1月23日,重庆,涪陵区,1,0,0,重庆卫健委,http://wsjkw.cq.gov.cn/tzgg/20200123/249769.html,,
1月22日,1月23日,重庆,永川区,2,0,0,重庆卫健委,http://wsjkw.cq.gov.cn/tzgg/20200123/249769.html,,
1月22日,1月23日,贵州,铜仁市,1,0,0,贵州卫健委,http://www.gzhfpc.gov.cn/xwzx_500663/tzgg/202001/t20200123_44747750.html,,
1月22日,1月23日,贵州,黔南州,1,0,0,贵州卫健委,http://www.gzhfpc.gov.cn/xwzx_500663/tzgg/202001/t20200123_44747750.html,,
1月23日,1月23日,安徽,六安市,1,0,0,安徽卫健委,http://wjw.ah.gov.cn/news_details_53923.html,,
1月23日,1月23日,安徽,滁州市,1,0,0,安徽卫健委,http://wjw.ah.gov.cn/news_details_53923.html,,
1月23日,1月23日,安徽,阜阳市,1,0,0,安徽卫健委,http://wjw.ah.gov.cn/news_details_53923.html,,
1月23日,1月23日,安徽,合肥市,4,0,0,安徽卫健委,http://wjw.ah.gov.cn/news_details_53923.html,,
1月23日,1月23日,安徽,亳州市,1,0,0,安徽卫健委,http://wjw.ah.gov.cn/news_details_53923.html,,
1月22日,1月23日,江西,南昌市,1,0,0,央视,https://baijiahao.baidu.com/s?id=1656493213891623377&wfr=spider&for=pc,,
1月23日,1月23日,甘肃,兰州市,0,0,0,甘肃卫健委,http://wsjk.gansu.gov.cn/single/10910/82938.html,,
1月23日,1月23日,浙江,杭州市,5,0,0,浙江卫健委,http://www.zjwjw.gov.cn/art/2020/1/23/art_1202101_41854041.html,,
1月23日,1月23日,浙江,宁波市,2,0,0,浙江卫健委,http://www.zjwjw.gov.cn/art/2020/1/23/art_1202101_41854041.html,,
1月23日,1月23日,浙江,温州市,2,0,0,浙江卫健委,http://www.zjwjw.gov.cn/art/2020/1/23/art_1202101_41854041.html,,
1月23日,1月23日,浙江,绍兴市,1,0,0,浙江卫健委,http://www.zjwjw.gov.cn/art/2020/1/23/art_1202101_41854041.html,,
1月23日,1月23日,浙江,金华市,1,0,0,浙江卫健委,http://www.zjwjw.gov.cn/art/2020/1/23/art_1202101_41854041.html,,
1月23日,1月23日,浙江,衢州市,1,0,0,浙江卫健委,http://www.zjwjw.gov.cn/art/2020/1/23/art_1202101_41854041.html,,
1月23日,1月23日,浙江,台州市,5,0,0,浙江卫健委,http://www.zjwjw.gov.cn/art/2020/1/23/art_1202101_41854041.html,,
1月23日,1月23日,黑龙江,哈尔滨市,1,0,0,黑龙剑卫健委,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7698/navid/42/id/3,,
1月22日,1月23日,浙江,温州市,0,1,0,温州市中心医院,https://mp.weixin.qq.com/s/SMyWlpFu8K8NQCxptU8V9g,,
1月23日,1月23日,福建,福州市,1,0,0,福州省卫健委,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200123_5186295.htm,,
1月23日,1月23日,福建,厦门市,0,0,0,福州省卫健委,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200123_5186295.htm,,
,1月23日,广东,深圳市,0,2,0,新京报,http://www.bjnews.com.cn/news/2020/01/23/678480.html,,
1月23日,1月23日,新疆,乌鲁木齐市,2,0,0,新疆维吾尔自治区卫生健康委,https://m.thepaper.cn/newsDetail_forward_5612724,,
1月23日,1月23日,陕西,咸阳市,1,0,0,人民日报,https://baijiahao.baidu.com/s?id=1656512793207129416&wfr=spider&for=pc,,
1月23日,1月23日,陕西,西安市,2,0,0,人民日报,https://baijiahao.baidu.com/s?id=1656512793207129416&wfr=spider&for=pc,,
1月23日,1月23日,北京,西城区,1,0,0,北京卫健委,http://www.nbd.com.cn/articles/2020-01-23/1402510.html,https://baijiahao.baidu.com/s?id=1656512457396476506&wfr=spider&for=pc,
1月23日,1月23日,北京,朝阳区,1,0,0,北京卫健委,http://www.nbd.com.cn/articles/2020-01-23/1402510.html,https://baijiahao.baidu.com/s?id=1656512457396476506&wfr=spider&for=pc,
1月23日,1月23日,北京,海淀区,1,0,0,北京卫健委,http://www.nbd.com.cn/articles/2020-01-23/1402510.html,https://baijiahao.baidu.com/s?id=1656512457396476506&wfr=spider&for=pc,
1月23日,1月23日,北京,通州区,1,0,0,北京卫健委,http://www.nbd.com.cn/articles/2020-01-23/1402510.html,https://baijiahao.baidu.com/s?id=1656512457396476506&wfr=spider&for=pc,
1月23日,1月23日,北京,外地来京,4,0,0,北京卫健委,http://www.nbd.com.cn/articles/2020-01-23/1402510.html,https://baijiahao.baidu.com/s?id=1656512457396476506&wfr=spider&for=pc,
1月23日,1月23日,香港,,2,0,0,香港卫生署,https://m.thepaper.cn/newsDetail_forward_5612815,,
1月23日,1月23日,新加坡,,1,0,0,新加坡卫生部,https://baijiahao.baidu.com/s?id=1656525391955084301&wfr=spider&for=pc,,
1月23日,1月23日,江苏,南京市,2,0,0,江苏卫健委,http://news.sina.com.cn/o/2020-01-23/doc-iihnzahk6033267.shtml,,
1月23日,1月23日,江苏,连云港市,1,0,0,江苏卫健委,http://news.sina.com.cn/o/2020-01-23/doc-iihnzahk6033267.shtml,,
1月23日,1月23日,江苏,扬州市,1,0,0,江苏卫健委,http://news.sina.com.cn/o/2020-01-23/doc-iihnzahk6033267.shtml,,
1月23日,1月23日,甘肃,兰州市,1,0,0,甘肃省卫健委,https://m.thepaper.cn/newsDetail_forward_5611240,,
1月23日,1月23日,甘肃,白银市,1,0,0,甘肃省卫健委,https://m.thepaper.cn/newsDetail_forward_5611240,,
1月23日,1月23日,越南,,2,0,0,越南卫生部,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_9287826104118479133%22%7D,,
1月20日,1月22日,湖南,长沙市,1,0,0,国家卫健委,https://mp.weixin.qq.com/s/DVgzG955D1GDjeHm9kHE4g,,
1月21日,1月22日,四川,广安市,1,0,0,国家卫健委,https://weibo.com/5867967180/IqE9NxgEK?type=comment#_rnd1580103306701,,
1月21日,1月22日,江西,抚州市,1,0,0,江西省卫健委,https://m.thepaper.cn/newsDetail_forward_5594388,,
1月21日,1月22日,江西,萍乡市,1,0,0,江西省卫健委,https://m.thepaper.cn/newsDetail_forward_5594388,,
1月20日,1月22日,美国,,1,0,0,美国疾病预防控制中心,http://www.xinhuanet.com//2020-01/22/c_1125491626.htm,,
1月21日,1月22日,湖北,荆门市,0,0,0,"荆门市新型冠状病毒感染的肺炎联防
联控工作领导小组办公室",https://mp.weixin.qq.com/s/i-67gM_-8TB8WapP8frXqw,,
1月21日,1月22日,上海,上海市,3,0,0,健康上海,https://www.thepaper.cn/newsDetail_forward_5597421,,
1月22日,1月22日,澳门,澳门,1,0,0,澳门特区政府,http://www.xinhuanet.com/2020-01/22/c_1125493491.htm,,
1月22日,1月22日,泰国,,1,0,0,国家卫健委,https://news.163.com/20/0122/10/F3G4DE4T0001899O.html,,
1月21日,1月22日,安徽,合肥市,0,0,0,安徽省卫健委,http://wjw.ah.gov.cn/news_details_53880.html,,
1月21日,1月22日,广西,梧州市,0,0,0,广西卫健委,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0121/67894.html,,
1月21日,1月22日,广东,广州市,2,0,0,广东卫健委,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2877905.html,,
1月21日,1月22日,广东,深圳市,4,0,0,广东卫健委,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2877905.html,,
1月21日,1月22日,广东,佛山市,1,0,0,广东卫健委,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2877905.html,,
1月21日,1月22日,广东,韶关市,2,0,0,广东卫健委,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2877905.html,,
1月22日,1月22日,浙江,宁波市,3,0,0,浙江卫健委,https://www.zjwjw.gov.cn/art/2020/1/22/art_1202101_41813901.html,,
1月22日,1月22日,浙江,温州市,2,0,0,浙江卫健委,https://www.zjwjw.gov.cn/art/2020/1/22/art_1202101_41813901.html,,
1月22日,1月22日,天津,天津市,2,0,0,央视,https://baijiahao.baidu.com/s?id=1656408929108541339&wfr=spider&for=pc,,
,1月22日,江苏,扬州市,0,0,0,人民网,http://js.people.com.cn/n2/2020/0122/c360303-33739353.html,,
1月21日,1月22日,湖北,武汉市,0,3,3,国家卫健委,http://www.nhc.gov.cn/yjb/s3578/202001/a3c8b5144067417889d8760254b1a7ca.shtml?from=timeline&isappinstalled=0,http://wjw.hubei.gov.cn/bmdt/ztzl/fkxxgzbdgrfyyq/xxfb/202001/t20200122_2014327.shtml,
1月22日,1月22日,辽宁,大连市,1,0,0,辽宁省卫健委,https://www.thepaper.cn/newsDetail_forward_5599063,,
